predicciones_lr,predicciones_lasso
2485.156468013237,2171.9297145412456
1343.3100531666669,1047.4925378937123
1785.156468013237,1586.0386808857531
4713.156468013237,4928.69953714195
757.1564680132369,1126.2868531998458
2393.156468013237,2388.0580743348337
2756.8424797748576,2699.8048423745367
1754.8893266431826,1710.1030687143073
3382.4142018879984,3768.374876962217
2829.156468013237,3036.8779291341607
1965.156468013237,1816.6072548817042
761.1564680132369,617.7994940504813
2950.5182659023308,2562.2474243146953
3123.1037258847628,3057.65199791291
1367.3100531666669,1051.9902146374745
3237.156468013237,2921.0807436892583
1453.156468013237,1683.8448327593308
2027.7772695977917,1992.5931496365258
1082.0265928569265,1322.999226058449
3043.030088881727,3190.3204896173847
925.4611143281484,1123.019662918065
3143.2672216685405,2909.407594006646
1092.4037528768883,851.2297161766339
1841.156468013237,1772.695264203048
2447.461114328148,2776.0934568703715
997.1564680132369,1107.040916673059
1049.156468013237,761.0175153765207
3185.156468013237,2884.19079903692
613.1564680132369,492.52654879432134
3485.156468013237,3563.0872561393007
3559.156468013237,3773.330338301984
949.1564680132369,960.1416586275247
1537.156468013237,1530.1645611895688
1733.156468013237,1691.8147159492773
2097.156468013237,1937.888607502834
1736.4330881562832,1580.8908127683435
2461.156468013237,2426.0124691498618
4301.156468013237,3967.240354288354
1370.720981897066,1314.4036822332826
2053.156468013237,2144.1661939195174
4355.604577387681,3474.5798360324507
1813.156468013237,1673.350253690552
2945.156468013237,2779.835703228149
2141.156468013237,2356.139561709934
3657.156468013237,3528.473997227372
961.1564680132369,834.3626292626326
5049.5226571006515,5244.133600986645
2113.156468013237,2322.170108489879
121.15646801323692,140.67629558096428
3373.6045773876813,2579.764376006068
4049.156468013237,4108.14271000887
1783.156468013237,2027.4551628711476
1891.156468013237,1687.8301009505797
3028.2185573230995,2911.987240438264
2913.156468013237,3003.5912614710915
3629.030088881727,3523.976320483611
2541.156468013237,2736.475100967119
769.1564680132369,727.7308477134522
2737.156468013237,2456.4707360586194
3825.156468013237,3751.073341225928
1657.522657100651,2112.003685265102
2145.156468013237,1841.1075993305585
1831.156468013237,2079.850098484815
3299.156468013237,3074.3199153966752
1701.4611143281484,1659.3834681755893
4523.156468013237,4738.5707473784705
3069.156468013237,3469.5694241399005
4819.156468013237,5024.49405488176
2009.156468013237,2013.7584172677778
2108.602504688527,2057.020869765338
2589.156468013237,2582.210785558399
4691.156468013237,4804.419733358312
5419.604577387681,4905.737398139462
3057.156468013237,3273.9954470653056
1313.156468013237,1528.6719866483709
2689.030088881727,2578.738579112214
3309.522657100651,3515.493702144875
1429.6180488208042,1381.2149545034376
1016.5182659023308,1061.0245479901116
3361.156468013237,3588.1340007008303
486.72098189706594,451.032652951847
2449.522657100651,2819.532018861627
1977.156468013237,1942.5173547896811
3625.156468013237,3669.758017553594
3229.156468013237,3040.3894420417328
881.1564680132369,888.769525606343
691.8849962385368,631.7662795654442
-1310.843531986763,-819.6599760493464
2913.522657100651,2930.1150770418953
1699.604577387681,889.8339757690335
797.1564680132369,650.7434769729583
3945.156468013237,3746.614317751003
2209.156468013237,2416.5433603786605
-706.8435319867631,-240.1719788250092
1769.522657100651,1715.2899166968298
1649.156468013237,1995.1810295226217
4921.157077591326,4911.22156531569
1717.156468013237,1923.4090868390822
-746.8435319867631,-714.2510952268483
2042.5489677418677,2545.7556163246245
1865.156468013237,1606.0020421294562
2765.156468013237,2573.2154320708746
3497.156468013237,3328.8371188275796
37.15646801323692,-66.93046600877506
2113.156468013237,1953.354618599051
2503.156468013237,2282.2430594061966
821.1564680132369,676.191331989165
2389.156468013237,2223.850894871237
2509.156468013237,2713.0002268158423
-1398.843531986763,-874.5796075418457
-726.8435319867631,-242.25123413631354
-445.9734071430735,414.10372843439677
1809.4611143281484,1987.324071819106
1641.156468013237,1604.4638366830895
1143.780465681009,605.3322607130483
2827.998163941135,2787.707436654626
2255.224249475723,2694.4967846920044
2913.030088881727,3089.5545398501363
225.15646801323692,250.43759883573807
1500.5182659023308,1283.5849121235553
1298.0265928569265,1661.9081640544211
349.1564680132369,756.0460833490822
2269.156468013237,2227.83583646621
1577.030088881727,1943.2598491926308
2035.1570775913262,1818.6125645716902
2813.156468013237,3123.925103524869
-55.45103225813216,568.4033361955978
3629.156468013237,3704.33229660041
2245.156468013237,2309.228793272494
2801.156468013237,2540.784184297186
2185.156468013237,2428.779860265889
2179.156468013237,2112.077957482696
1769.156468013237,1614.4456806030794
2627.156468013237,2872.400709758971
1553.156468013237,1761.6876233892049
978.962020764191,817.7340182402553
2123.156468013237,2374.3729639221783
337.1564680132369,215.48165518321775
693.1564680132369,701.7702575484567
3549.156468013237,3767.294456111854
-670.8435319867631,-156.87333573505634
4263.156468013237,4351.212835498693
2281.156468013237,2514.3498388485145
3017.4025160074752,2952.3493915367853
1929.156468013237,1921.909861257828
1757.156468013237,1622.4478926180818
2706.5182659023308,2764.65136723424
2777.156468013237,2581.737030274723
2553.156468013237,2390.0700350648767
2613.2672216685405,2380.2192616879715
1693.156468013237,1680.5426767213437
1006.3419320501266,980.4419721225977
4433.430314259565,3908.6724068559743
1893.156468013237,1849.2475329287026
954.0265928569264,1040.509145136231
853.1564680132369,1191.188328612335
1737.156468013237,1951.3426578690085
1039.3100531666669,664.7425913129773
1785.121357656262,1598.3687845946033
4032.503641906846,3959.0164018744863
3317.156468013237,3015.415015712927
1181.156468013237,1404.3532029996204
2665.156468013237,2599.7280638460475
2423.780465681009,2171.7376343598776
4240.026592856926,4695.132185387215
1167.156468013237,1137.842194918684
2741.156468013237,2728.427258046947
871.6475224271869,692.5067038892647
3967.1570775913265,3698.2043237323096
1921.522657100651,2017.4396539872723
1370.0265928569265,2245.278842536264
2169.156468013237,1989.8097878328254
793.1564680132369,784.4923895277971
1402.0265928569265,1749.7717784693975
3745.156468013237,3682.1865976221907
3031.1570775913265,3042.3620963103876
1959.8849962385368,1929.8797444477748
2667.156468013237,2802.054047035367
3065.461114328148,3223.534512451455
2230.1148504125554,2777.725592734636
2004.5182659023308,1678.8344208667795
1446.0265928569265,2069.8682545648253
3243.6045773876813,2548.2803122034566
1897.156468013237,1841.7514050224322
2289.156468013237,2296.7156024336155
3113.156468013237,2952.012765881692
1077.156468013237,1097.4340863187163
2153.156468013237,1993.2819942790097
1005.1564680132369,1111.0648381331448
3977.156468013237,3688.1834999472067
3167.156468013237,3542.9538444873997
3543.732839359248,2910.961770140686
3113.6045773876813,2355.114418008632
3137.1570775913265,3149.9583385188625
1487.3100531666669,1415.0178324765966
1567.156468013237,1407.3519807584046
2533.156468013237,2482.601376631813
3836.576675139446,3061.6369395078827
919.2242494757227,1036.050774853857
4759.461114328148,5085.410588699277
3423.6045773876813,2907.6266933230836
2557.156468013237,2763.8569569831425
2071.6045773876813,1227.7174434674275
2809.156468013237,2868.68580807559
-1166.843531986763,-687.9230242245505
2038.67804194496,2408.832143113583
3605.156468013237,3681.882892746711
593.1564680132369,613.3018173067189
3511.7656572928568,3131.075071529247
-1418.843531986763,-883.5359811642577
1753.156468013237,1750.7582689018625
2869.156468013237,2924.0791948517663
1185.156468013237,1050.529968921333
2473.156468013237,2308.242302840029
3247.156468013237,3475.374246283548
3731.156468013237,3834.207892254386
1839.156468013237,1770.722283338118
2515.156468013237,2460.4170243847557
1926.5182659023308,1534.1564804208745
3537.156468013237,3623.8337395486196
2877.156468013237,2749.4164161845038
3176.7233491744732,3059.663958642953
-938.8435319867631,-1012.2461671103963
3893.156468013237,3804.493747137173
2893.884996238537,3238.769463501192
1385.156468013237,1484.4169846328477
434.0265928569264,654.2156834191428
4093.156468013237,4075.5414118269846
2033.156468013237,1874.0126023879227
4109.2672216685405,3767.6034758885608
1121.156468013237,1004.0929557675693
3827.156468013237,4044.774125141521
2265.156468013237,2893.1471726593327
3129.461114328148,3063.8250097316213
3025.156468013237,3023.936613916775
1105.156468013237,824.8935204914319
3164.5182659023308,2682.068204623408
1269.156468013237,1747.1731369692473
3701.156468013237,3489.0596832924784
1772.5182659023308,1678.8344208667795
3563.156468013237,3630.58607225962
353.1564680132369,715.0582716153403
2401.156468013237,2483.5488871991647
1953.156468013237,1821.6176667742554
-390.8435319867631,78.19324160093333
681.1564680132369,935.6802940437833
3037.156468013237,2874.682710400607
3753.156468013237,3465.5844825449267
901.1564680132369,858.8633003077628
2145.156468013237,2037.7070467027302
589.1564680132369,695.812335088553
2065.156468013237,1883.9944463079125
1037.156468013237,926.250165137695
2869.156468013237,2677.5315480145337
1099.2242494757227,1781.8213616373816
3888.6090708324878,3820.2960572922093
1681.156468013237,1766.7370151468685
-662.8435319867631,43.75003309720171
3073.156468013237,2763.3832016994666
4124.742460449897,4047.9054865870403
1621.156468013237,1475.725336020802
3664.425627434537,3591.7001375649115
1781.156468013237,2033.9258204798402
2913.156468013237,2899.6178302680246
3073.156468013237,3058.3798224205066
792.5489677418678,1406.8782254747282
1543.193014518086,1653.7621713707788
893.1564680132369,1023.5828883238722
4013.522657100651,3995.6476806019555
-1340.7757505242773,-268.7245594500981
2497.156468013237,2307.72956769124
2187.6045773876813,1506.6963380783488
4063.156468013237,3852.3910060070784
2145.156468013237,2000.8171020503926
2773.156468013237,2634.6057211720663
2801.884996238537,2998.2187189889755
1532.6957591332143,1495.000179218297
109.15646801323692,133.14118780958142
3071.022481039529,2881.0162383807165
2781.156468013237,2993.9910821568064
2557.461114328148,2467.4000905459616
1549.156468013237,1407.390634027241
977.1564680132369,827.3792365051511
1993.2978247110354,1642.2421220044228
894.6156220128377,713.969617310498
1769.156468013237,1766.185300132967
2730.0265928569265,2906.1667742032178
2077.156468013237,1937.3758723540452
645.1564680132369,742.2493482423167
1841.156468013237,2273.7990943362975
2006.0265928569265,2478.5384753066137
2037.156468013237,1884.5071814567016
621.1564680132369,728.2825627273538
3609.156468013237,3434.6914402176053
2106.5182659023308,2062.4111065236675
1605.156468013237,1544.1383243408638
2189.156468013237,2056.2104888265685
2105.030088881727,1995.7677102927291
1811.1124341855036,1613.7958158257077
3857.156468013237,3723.6521787485162
2773.3674522400324,3099.1175790392354
3237.156468013237,3438.637401947465
2555.157077591326,2355.626826561145
-402.8435319867631,114.60943096959454
2116.471331322173,1949.7063026591716
3071.1570775913265,3229.3003547299913
2165.156468013237,1910.9415269053734
3849.156468013237,3928.9042948676215
2699.994707373786,2513.6609942060304
3721.156468013237,3942.9827050766953
2141.156468013237,2086.117367317701
757.1564680132369,1112.7938229685594
1377.156468013237,1235.1745915085853
2517.156468013237,2715.9986779783503
2108.3743312100255,2442.2888611848484
2397.156468013237,2603.1999436959563
1849.156468013237,1808.5983918266447
3131.156468013237,3260.1933970573127
1987.156468013237,2073.3794408761223
3721.156468013237,4362.259129581373
3705.156468013237,3523.502565199934
2133.156468013237,2204.8736974637227
1677.156468013237,1909.955036472908
3149.156468013237,2948.57953930062
3439.156468013237,3379.772135321381
2607.157077591326,2267.7632121461684
969.1564680132369,983.6488616038573
1473.156468013237,1322.4864909096602
2455.156468013237,2241.8809083076744
1658.0265928569265,2011.2727012540588
1913.156468013237,1611.5251891707962
1012.5182659023308,671.2202265580024
2497.156468013237,2420.0548732862344
1129.156468013237,828.4047068027289
1481.2672216685405,1032.5715907713402
1981.156468013237,1799.1292830554444
1849.156468013237,2169.843808189885
-863.4817340976692,-554.1741116697119
3101.156468013237,2792.815998310646
1009.1564680132369,715.1322172366584
2257.522657100651,2201.4018176138143
2665.156468013237,2496.398111738578
2405.156468013237,2665.537743364501
3709.156468013237,4007.8115356601857
965.1564680132369,1344.5014459410713
2837.156468013237,2857.204738574347
3737.461114328148,3637.2877899147934
2417.156468013237,2280.2697519449903
743.1564680132369,692.1704048304468
2925.156468013237,2934.573773920544
2885.156468013237,2874.721690265719
1003.3100531666669,784.5316959891857
2210.0265928569265,2332.1909322749816
3995.156468013237,3771.0370290659075
3493.156468013237,3192.0897551102325
2018.0265928569265,2286.227674404894
2877.156468013237,2948.57953930062
1509.156468013237,1447.279356438363
2317.156468013237,2244.3666243213934
4089.2672216685405,3834.609002709065
1853.156468013237,1723.2594732905004
2647.157077591326,2284.2546935399637
4699.40585759761,4062.819782669356
2453.156468013237,2663.564762499571
3769.156468013237,3579.882442408574
2861.156468013237,2959.074118369399
3973.2672216685405,3888.575808732984
2573.156468013237,2660.2626064615833
3191.156468013237,3298.1867717374535
1699.522657100651,1774.2334696494147
2613.156468013237,2600.7142276822365
2149.461114328148,2240.374705090088
3669.156468013237,4306.8657428051965
853.1564680132369,978.341395875884
1773.4611143281484,1730.7879300218265
1447.1570775913265,1343.51462891233
-978.8435319867631,-950.8558780092044
2431.8849962385366,2965.544775978091
681.1564680132369,703.6444966953579
2465.156468013237,2400.5649407299306
1308.7421391725616,1304.9103693199302
2413.156468013237,2215.9203181426783
2304.5182659023308,1955.3665793290943
-370.8435319867631,2.323431835989254
2637.8054475278095,2519.1841412473705
3365.156468013237,3438.2947172068743
1685.522657100651,1906.9565853103998
1899.156468013237,2165.7017521697485
3122.720981897066,2436.4680683535275
2781.156468013237,2705.0306702221706
1613.156468013237,1602.1871509426805
1577.156468013237,1549.5831850557029
1153.156468013237,1112.0903084307226
1305.156468013237,1244.1702715923857
5036.518265902331,4924.240840263301
1101.156468013237,1538.614850703248
1093.156468013237,1314.0428524360373
3609.6426049707366,3406.5817596939833
1217.156468013237,1228.1845477110473
2449.156468013237,2306.230342109986
1930.720981897066,1281.053238608391
1125.156468013237,1098.5582983343234
2691.156468013237,3342.099089012386
2569.156468013237,2272.7736240387194
2253.156468013237,2464.953354397355
-1094.843531986763,-571.1393483471832
3356.056697665225,3232.3537564452845
1629.156468013237,1593.1528175900437
1793.156468013237,2266.1900409435957
1125.156468013237,977.1458751701085
3013.156468013237,3104.304100425482
2821.156468013237,2910.7562150286767
-62.84353198676308,305.2509558818631
2517.156468013237,2972.2191489588668
1625.156468013237,1630.4244268480852
3319.1570775913265,3194.1017158402756
-1368.7757505242773,-665.9863555196409
593.1564680132369,677.2168022867428
1755.8261789046612,1703.6713909707273
1671.1570775913265,1463.7705112358822
3208.5182659023308,2744.918739440742
3177.5352689698725,2996.7744439605067
765.1564680132369,712.0951128053135
1657.156468013237,2011.6335310513039
2620.5182659023308,2443.4904409761216
1131.156468013237,1085.4862391701295
1164.5443743812168,986.9516095964029
4109.156468013237,3882.336537767048
1753.156468013237,1611.9989444544726
-458.53888567185163,-465.2567122410087
4699.156468013237,4911.695320599367
2444.5182659023308,2204.4002687763223
3121.156468013237,3068.3616663404955
3413.156468013237,3335.990561993259
2581.156468013237,2273.760114471185
2311.157077591326,2318.7368819088074
2517.156468013237,2377.128719847491
2035.156468013237,2122.7759253272816
1725.522657100651,1595.9812183443541
2267.156468013237,2203.9265134926463
1427.8849962385368,1542.5997922982215
1585.156468013237,1564.1016855845673
2581.156468013237,2653.2402338389893
3505.156468013237,3221.5615315865252
3015.156468013237,3244.292610542532
1633.156468013237,1638.4266388630876
3941.148864776669,3766.401896097287
2275.156468013237,2219.8662798725395
1533.156468013237,1273.090006458501
2752.2417694644896,2724.7789421070675
-1322.843531986763,-788.254198573236
3823.1570775913265,3527.526813256295
2569.156468013237,2520.3467411735305
825.1564680132369,1262.634407254835
3674.093178234384,3613.2020308512583
3057.156468013237,2903.1290165793216
1457.156468013237,1688.342509503093
3874.5586274508523,3806.8030270609224
2329.156468013237,2036.7205562702652
2564.5182659023308,2479.675570298303
986.5489677418678,1746.8654179848616
960.9136316958295,923.549359765168
633.1564680132369,733.2539947547924
1917.156468013237,1875.0380726855005
2533.156468013237,2355.665806426258
-774.8435319867631,-876.4852938255146
821.1564680132369,904.748271851349
2538.0265928569265,2852.7073884268602
1589.156468013237,1420.8057045283026
3963.156468013237,4180.061243142727
3521.2672216685405,3167.3246856510123
1741.156468013237,1833.611471424288
1773.156468013237,1870.501416076626
1220.5182659023308,1013.0493293899812
2421.156468013237,2516.019114837966
2062.720981897066,1667.0106666249444
3122.720981897066,2602.6482286820547
1253.156468013237,1477.737296750845
-1008.7757505242773,-340.5704477549558
2949.156468013237,3038.658829817723
445.1564680132369,782.9192183252248
3789.156468013237,3483.0624543711865
785.1564680132369,665.1840177715976
1201.156468013237,1066.4697353012266
2879.156468013237,2662.0658635145915
2048.5182659023308,1694.3394118281092
1625.156468013237,1594.5209726282123
-110.96991111827299,-157.27979643747096
4217.156468013237,4045.0831449182288
1573.156468013237,1408.3381445945938
3293.156468013237,3221.6008380479134
1733.156468013237,1597.0066886419318
3317.156468013237,3379.732828859993
3029.156468013237,3134.419682593648
2177.156468013237,2490.2882839271306
-770.8435319867631,-721.312447714555
3413.156468013237,3490.767612550767
2373.156468013237,2225.389100317604
3663.780465681009,2695.5222549895825
4525.8849962385375,5071.91755846799
4088.810515748142,4017.4082398131695
3199.1570775913265,3085.800658301644
2301.156468013237,2358.6642575887663
2947.310053166667,2775.3380264843863
791.1570775913264,1076.3386537347849
4036.2547363630138,3991.012874229611
2109.156468013237,2073.649480787715
3909.156468013237,3748.113543332257
1117.522657100651,1168.7672394747856
805.1564680132369,1261.0612360522625
3175.156468013237,3265.755523963765
1725.156468013237,1794.631606311682
-542.7327783314595,-797.1042977492737
1957.156468013237,1800.6674885018108
2133.156468013237,1957.3785400591369
2097.156468013237,2312.227244435002
3511.156468013237,3581.1506079433484
3253.156468013237,3296.91860620268
2267.310053166667,1692.8012063817425
2811.6045773876813,2056.645590841408
3877.156468013237,3869.3948959533873
1265.156468013237,1228.7039338998927
2133.9696515969194,1981.112080135282
3777.156468013237,3470.121139153802
-566.8435319867631,-57.05489653515974
3441.156468013237,3513.7297515532546
1525.156468013237,1224.2062571561305
4165.156468013237,4246.974679285258
2396.0265928569265,3026.152290018901
2420.5182659023308,2255.3346320775727
2945.156468013237,2907.6266933230836
1671.1570775913265,1467.7164729657427
857.1564680132369,705.6631084654576
914.5489677418678,1589.549540600774
1569.156468013237,1573.0190793418665
1605.156468013237,1548.5970212195139
1243.156468013237,1192.7618264111834
422.54896774186784,944.7146273964204
805.1564680132369,643.2863289318005
4531.156468013237,4741.530218675866
2629.156468013237,2836.2545603019025
1173.156468013237,1499.1262645507602
773.1564680132369,628.8068082680486
1215.2242494757227,1233.7143457924437
2173.156468013237,2242.354336995075
3609.156468013237,3438.6763818125783
913.1564680132369,891.8069566339639
2087.9218519138008,1897.8241021942927
345.1564680132369,246.92641252444082
2707.2672216685405,2635.4001314231637
3013.156468013237,3091.5665005801793
465.1564680132369,685.6604407603658
-218.84353198676308,145.58043302714145
3867.156468013237,3978.451383878003
1985.156468013237,1945.8584906927806
1945.156468013237,1904.4708692966806
2169.156468013237,2097.637416684057
3575.780465681009,3143.8498114997356
695.1570775913264,884.271848862581
749.1564680132369,861.006004984615
2753.156468013237,2603.6736989796323
2086.433674178751,1836.4338130931008
609.1564680132369,965.5518801824339
-150.84353198676308,-268.1055498549349
2358.6615312008034,2119.910384447784
133.26722166854051,-279.11286407250236
-54.84353198676308,418.601405178159
-618.8435319867631,-136.9096478950769
861.1564680132369,825.0635708996294
1053.156468013237,1281.0988695135602
3524.0505171345485,3307.7108310614394
3120.720981897066,3058.0708026438006
2869.156468013237,2990.7615709478177
1421.156468013237,1427.3153420021076
4037.156468013237,4135.636190719006
1747.156468013237,1995.5366502462484
2249.2672216685405,1820.5921964766774
1157.156468013237,1125.5443587968966
2537.156468013237,2474.4617696299447
3343.6045773876813,2613.6945227647348
869.1564680132369,724.0885908590702
3625.156468013237,3476.1180414788178
769.1564680132369,1250.0149419695829
2165.156468013237,2677.227843139054
2492.8625856396056,2443.3143314824265
2693.156468013237,2695.0484997059057
1869.156468013237,2085.643285437748
3951.156468013237,4163.608741614044
2700.478248455769,2492.671836068473
3487.156468013237,3703.9311861457318
777.1564680132369,630.2670539841902
2265.156468013237,2076.135196801435
1697.156468013237,1765.6725649841783
2482.5182659023308,2132.080625187788
2205.156468013237,2221.87126296625
581.522657100651,829.9039323839831
2849.156468013237,2681.081714190943
3021.156468013237,3099.4637389411273
3124.5182659023308,2780.9001533908395
1944.4934262493466,2324.0449395913392
3265.156468013237,2948.57953930062
2337.8849962385366,2399.5784502974657
2879.8488520840287,2707.8137054295958
933.1564680132369,948.6539380862241
3797.156468013237,3982.6673855194585
-54.84353198676308,278.3428551495149
777.5071648473141,755.869973855387
2400.5182659023308,2323.839384479331
3045.156468013237,2878.706631860693
765.1564680132369,868.4631530257725
1773.156468013237,1735.253277940533
3801.156468013237,4001.6056030618593
-1286.843531986763,-757.8349115295907
2457.156468013237,2543.439950719103
1813.156468013237,1889.952368767816
3463.6045773876813,2973.684709576235
2273.156468013237,1990.8352581304032
1017.1564680132369,744.5260339827258
2981.156468013237,3072.5893031726646
2831.1570775913265,2728.427258046947
1141.156468013237,897.2521439450787
4145.156468013237,4227.997481877745
3621.857149667235,3417.550094046439
1908.5182659023308,1538.1414220158476
1901.156468013237,1865.4910041840749
3955.156468013237,4028.834358761628
1973.156468013237,1694.8131671117853
2315.461114328148,2204.8740240599986
2021.156468013237,1847.5392770741385
3339.156468013237,3429.4499682785727
709.1564680132369,945.1883826800965
829.030088881727,830.3780142639353
3009.156468013237,2847.2228946543573
2371.8849962385366,2316.212186029976
2310.221920816666,2373.9151793261753
1729.156468013237,1742.275650563127
3503.156468013237,3716.3987460794406
2033.156468013237,1939.4268129492007
697.1564680132369,615.2747981716493
2357.156468013237,2708.976631952032
3013.156468013237,2961.559834383118
2633.156468013237,2478.4463846286417
1813.156468013237,1745.7481836055877
2421.156468013237,2422.97503812224
1596.5182659023308,1249.1417036198245
693.1564680132369,777.5089967703155
2417.156468013237,2633.6582106047144
3063.156468013237,2840.7915435070527
490.0265928569264,729.6117379004102
1013.030088881727,1037.0369386900463
2487.6045773876813,1772.649306701603
2809.156468013237,3037.429644148062
1009.1564680132369,1031.0400363650301
2487.156468013237,2428.498511759857
2921.156468013237,2749.455396049616
5195.2672216685405,4941.679832224448
1177.156468013237,1021.0581924450405
2013.156468013237,1839.6083737493043
585.1564680132369,860.8749344415297
833.1564680132369,696.1160399640316
977.522657100651,974.6601591563892
1765.156468013237,1849.6823083472664
3053.156468013237,3049.8972040817707
2209.156468013237,2317.881462019427
3748.5182659023308,3350.3393387102005
353.1564680132369,831.8029676275949
1929.156468013237,1922.4225964066172
1919.156468013237,1879.5360760255387
1285.156468013237,1194.766809504894
1023.1564680132369,861.8617514702709
4210.51826590233,4107.663639823967
2335.8849962385366,2889.201210929471
1850.720981897066,1580.515207248137
2008.5182659023308,1702.822030166845
3961.156468013237,3652.241065862222
-116.84292240867364,145.02871801324
409.1564680132369,781.893748027647
1829.156468013237,1648.415133823134
2101.156468013237,1792.6976053118642
2597.156468013237,2536.286834149699
949.1564680132369,660.2515656092717
2965.156468013237,2756.8738908219366
1672.5182659023308,1464.8880722114322
3403.156468013237,3628.100356245901
4049.156468013237,3876.378288710869
2173.353164984709,1810.473222928105
3277.156468013237,2979.037806209378
1073.2672216685405,863.8344057389253
1553.156468013237,1454.3014024646814
1590.0265928569265,1926.577588409788
2377.156468013237,2384.07313273986
2255.156468013237,2191.4199736938244
2813.156468013237,2889.293301607444
1815.156468013237,1759.7539489856629
1977.156468013237,2242.354336995075
1925.2672216685405,1547.7412747338576
3081.156468013237,2888.688475780682
3151.1570775913265,3299.4043222164
2062.0265928569265,2408.5344973236015
751.8849962385368,662.224873070478
2573.156468013237,2634.6057211720663
3169.156468013237,2991.9401415616503
2713.156468013237,2926.0911555818093
1493.156468013237,1597.0456685070444
2223.4331915398534,2067.515448834117
805.1570775913262,719.5912407115841
3369.156468013237,3354.7977089925753
1084.4275186078585,912.6200052778258
-850.477342899349,-336.54652629486986
2595.157077591326,2392.0819957949197
1101.156468013237,1058.6699025194773
923.1564680132369,727.6001037666433
2198.999387988303,2586.5713326735786
3709.156468013237,3769.102701469814
2581.156468013237,2422.5012828385643
4091.156468013237,4208.507549321442
4327.156468013237,4390.705435760087
2617.156468013237,2610.6960716022268
981.2672216685405,609.3172023080216
3096.055695532179,2895.456779179356
1595.8849962385368,1925.3820677040126
4425.461114328148,4593.775540740951
2437.156468013237,2435.994313069851
1251.8849962385368,1578.5812062483192
-142.84353198676308,328.7648098982522
1979.9051403221279,1794.9682319667754
3221.156468013237,3171.3486071110983
1051.522657100651,1028.5156670824742
625.1564680132369,647.7383747703934
3733.6045773876813,3248.751307421182
4057.522657100651,3998.6461317644635
1563.604577387681,1096.9280022099842
861.030088881727,888.2957703226668
3883.156468013237,3966.97031437676
3974.1769159170535,3902.1627693821692
3087.156468013237,3179.903870278832
2441.156468013237,2463.927884099777
2837.156468013237,3078.0734703488924
2621.156468013237,2317.6724317461167
837.1564680132369,850.8474596163705
2949.156468013237,3028.052626054833
3919.0870498003383,3852.76628493101
4117.156468013237,3932.7581659195093
2192.5182659023308,2237.3439251025234
1926.4785978662178,1876.8349440567356
1561.156468013237,1525.6735354858629
2899.1570775913265,2672.047380838306
2943.156468013237,3054.5985961976166
1352.5182659023308,1026.5423596212677
4029.156468013237,4238.45308108141
3021.156468013237,3018.452446740548
1941.156468013237,1799.1292830554444
286.54896774186784,662.6983017578782
2613.156468013237,2828.7584323956316
1125.156468013237,951.185285005113
1025.156468013237,899.8091686489665
-762.5388856718516,-178.37522902140233
1987.1570775913262,2179.6685376847117
2121.156468013237,2053.1733843952234
1808.5182659023308,1692.8401862468552
-946.8435319867631,-1055.6457492365394
1033.156468013237,1045.4805771636693
5023.156468013237,5085.923323848066
2093.156468013237,2360.598258588584
2053.156468013237,1756.7161913617663
2666.5182659023308,2418.55564770498
2673.156468013237,2876.220915846973
1767.156468013237,1708.8192590881372
1365.156468013237,1211.18698220852
2769.156468013237,2740.421062696979
3381.461114328148,3258.4907827002517
817.8553113983368,791.338652656696
-1194.843531986763,-1108.5923998641083
2899.6045773876813,2335.6564876811094
2513.156468013237,2932.561813190501
3245.156468013237,3251.507063346494
4205.156468013237,4004.1692788058035
1969.156468013237,1778.6921665280647
5187.5226571006515,5392.874769354025
821.1564680132369,1308.9195150570552
4443.156468013237,5104.861541390466
2905.156468013237,2704.5179350733824
1457.156468013237,1669.9170271094804
841.1564680132369,943.8981873721527
3659.156468013237,3471.146936047654
4152.51826590233,3814.949019744564
928.1427839292794,897.0760344513835
1201.4611143281481,1110.421359037547
2105.156468013237,1991.3090134140791
1643.5433665859418,1597.8170695807019
3299.156468013237,3416.9434284797517
3921.156468013237,3739.157169709846
1865.030088881727,2006.2622893615073
4775.7804656810085,4029.61713382201
4299.156468013237,4406.132466991192
1893.156468013237,2000.9481725934775
2040.5182659023308,2171.382013636251
4101.156468013237,4307.852233237662
1442.5182659023308,1202.7436703311732
1839.1570775913262,1564.0630323157309
2259.4285889304188,2078.9965183353606
4763.156468013237,4974.111079998137
2029.8031532645614,1849.4141081755986
2323.156468013237,2561.4643226580374
82.54896774186784,728.5862676028324
-1202.843531986763,-854.1031845530777
749.1564680132369,975.1339144400656
3013.156468013237,3236.553787399066
2021.156468013237,1959.0478160485884
1735.156468013237,1673.3895601519405
3490.0265928569265,3940.4243442339775
2363.157077591326,2097.0857016701552
3702.720981897066,3037.903399431738
881.1564680132369,853.8525618189357
4403.156468013237,4626.245768379753
645.1564680132369,452.56717088558275
3722.470115332368,3662.0857801536285
1849.156468013237,1699.3108438555478
2394.3967573901273,2337.4989899575135
2369.156468013237,2361.1499736024853
1661.156468013237,1512.6542605382524
1101.156468013237,1041.5349420300847
2207.156468013237,2301.975360603419
-370.8435319867631,-308.0329255348936
4067.1570775913265,3677.215165594752
3381.461114328148,3697.1788534347306
1037.156468013237,889.8339757690335
3881.156468013237,3991.8664543790646
663.4611143281483,708.1101712103402
3361.461114328148,3309.937881150291
1281.156468013237,1307.5655437872883
3877.156468013237,3852.9034145595924
3649.156468013237,3836.963648179699
653.522657100651,679.6958672604053
