predicciones_lr,predicciones_lasso,predicciones boost
-1002.8435319867631,-659.0029627621593,231.82413026323704
1185.156468013237,1038.0624089876242,918.0857191850963
1589.4611143281481,1510.1685445245334,1530.8055257573385
2865.156468013237,2703.0183828958525,2811.302747617421
1953.156468013237,1792.6976053118642,1833.4531625769546
1917.156468013237,1743.2231611304799,1648.7672582746366
2506.4118259995275,2481.7035017160188,2268.049455891067
-950.8435319867631,-1053.672768371609,88.14878224068173
2003.604577387681,1531.2887732051754,1313.8449766740653
2097.023767880689,1932.7410659816999,1968.096637267243
2107.156468013237,2215.1372164860204,1388.6661191602277
743.1564680132369,541.456255598137,657.3146906118077
2779.156468013237,3012.6592597876142,2723.6046770790317
2071.156468013237,2166.727222467326,1376.0892031190997
753.1564680132369,1211.1520164523142,522.8181840592827
4177.156468013237,4007.1677299683115,3989.211871525377
1381.156468013237,1817.632725179282,1949.1027634513132
1842.9514910289652,1604.3656869196197,1565.0375991905491
925.1564680132369,1279.0129631621992,547.0238004138293
1093.156468013237,973.1219537100226,925.7262033981357
1220.6258413148441,1041.3195260750008,925.4539192563034
3959.1570775913265,3566.4673719075136,3849.5751881405176
1957.156468013237,1788.6347039866657,1784.5404318860453
433.1564680132369,682.1492544490686,757.8357903429518
3881.156468013237,3843.130600912913,4041.449317023255
2613.156468013237,2694.193079816526,2877.8068436206586
1643.1570775913265,1583.0332520869124,516.4703078958382
2737.156468013237,2580.7505398422577,2811.302747617421
2997.156468013237,2972.146504129869,2877.8068436206586
1209.156468013237,1424.8296259883887,1290.8387040606435
933.1564680132369,649.2052715265916,777.8585043181969
2789.156468013237,2857.204738574347,2811.302747617421
2965.156468013237,2666.089458378402,2822.70782220969
2685.156468013237,2683.054695055873,2811.302747617421
1819.156468013237,1620.9556446731606,1709.1795594441894
1645.156468013237,1629.1342315401412,1562.532087204147
3441.156468013237,3280.9398599576743,3379.871052232208
2873.461114328148,3198.8420878212337,3052.8429412455152
2833.156468013237,2696.5087454220475,2811.302747617421
575.2242494757227,769.0263784315799,791.6258574971813
4227.604577387681,3612.865405196165,3832.5277922801915
3156.0265928569265,3759.798328205584,3490.4985373062455
-458.8435319867631,-79.50430038885838,399.45685700955096
3785.4149367198447,3605.7059029449874,3962.145981974473
2497.156468013237,2698.4817262869774,2811.302747617421
641.1564680132369,662.7306305829343,303.5699761557472
3913.461114328148,3836.963648179699,4226.852265217954
2885.030088881727,2996.9505534542022,2868.9280355366286
709.1564680132369,717.5789533852651,794.3737430646596
1949.156468013237,1749.7331252005608,1806.1050408082378
2845.156468013237,2802.455157490045,2875.284473846514
2825.156468013237,2649.6372834459958,2687.6516845233264
-642.9699111182731,-104.95215540506513,402.257592521399
637.1564680132369,462.5879946706851,645.0274173374938
1421.156468013237,1425.3423611371777,1311.0635896661177
1469.156468013237,1788.0870030816711,1091.379462769338
1805.156468013237,2325.8123653442613,2007.4985370447087
2185.156468013237,2393.0684862273847,2270.5718256652112
1293.156468013237,1167.8197289074328,644.1346743431144
2191.224249475723,2594.960020594416,1910.550784232438
2477.156468013237,2410.716508461842,2165.5712711028727
1191.1570775913265,1133.3765204037018,544.0872406914002
2347.156468013237,2281.76930412252,2146.9207625711165
4669.156468013237,4890.232407178133,5735.322410952236
3285.156468013237,2996.0030428868495,2850.485635790741
3709.156468013237,3911.8079876470647,3928.9890773551433
1461.156468013237,1420.0282443691476,1273.1674214628438
1457.030088881727,1446.3318458710105,1525.9944212370353
2653.156468013237,2500.8568086172277,2367.5271281889054
2135.156468013237,2216.6364420672744,1352.9841965968092
2730.0265928569265,3070.8473823542154,2868.9280355366286
3461.156468013237,3537.678380988207,4297.386106786357
2878.720981897066,2446.962647422306,2252.735171972245
3837.522657100651,3888.333440092064,5099.490691646779
565.1564680132369,878.2010009162464,529.074019879562
1061.156468013237,930.1961268675558,936.9672951719682
789.4611143281483,760.4981291876752,337.3135852149974
2527.156468013237,2771.0830449778196,2315.8682502754205
2363.156468013237,2293.2893534888763,2146.9207625711165
3309.461114328148,3216.038384545185,2868.9280355366286
3705.156468013237,3528.986732376161,3962.145981974473
877.1564680132369,1342.9562628583717,647.8482899342255
1789.156468013237,2244.727127522364,909.1778317598717
2506.0265928569265,2849.7475905331885,2811.302747617421
3035.2465808817983,2972.352059241878,2811.302747617421
2638.040169168922,2548.1042027097615,2342.385025523495
2323.156468013237,2262.8310865801186,2146.9207625711165
3705.156468013237,3893.8172806720168,3876.6410776914213
5848.720981897066,5407.354290017777,5928.4348704703025
933.3701654978211,1124.6854637462152,1082.8121653953017
1175.1570775913262,1458.6471738569,622.7008045086877
1989.156468013237,2077.765492925774,1973.8411053488992
2005.156468013237,1857.008385845339,1946.4793110604567
1457.1265695978798,1417.670123737212,1254.830507832786
3947.156468013237,3727.124711790976,3667.267454608303
1997.5806418553582,1955.190469835399,1935.0742364681873
3865.156468013237,3935.9266674902146,4142.735780736553
3709.156468013237,3410.7428107826527,4028.4937826274436
-1094.843531986763,-842.0420853217836,163.27640144001094
1947.156468013237,1776.2064505143453,1788.6665956261095
2973.156468013237,2908.6524902169376,2745.276972442534
4259.156468013237,4686.649567048479,5951.861190320947
2841.156468013237,2914.1363307968895,2811.302747617421
2897.156468013237,2631.1724945909946,2792.8603478715336
885.1564680132369,779.0082223515695,837.7328943874539
2561.156468013237,2402.0248598497965,2281.9769002574803
2409.156468013237,2424.0005084198187,2240.7243513270546
795.4158763332044,675.9762426303571,768.0579428072199
2595.156468013237,2374.6043505649354,2607.7893734263107
3741.522657100651,4080.0001087056344,4306.262086419137
3029.156468013237,2738.921837115725,2792.8603478715336
1767.1570775913262,1543.5862827306867,1549.2469496716978
967.1570775913262,1032.2355570708055,1027.8169147781487
241.15646801323692,1136.7424524035116,531.2078083404958
169.15646801323692,188.09979916719362,539.2972504076178
1813.156468013237,1764.895104825023,1679.6538290217034
2401.156468013237,2222.864404438771,1994.0504114797702
1679.8849962385368,1776.6798792017457,1811.3670543391922
2906.720981897066,2178.9524137601156,2212.723861495643
2240.5182659023308,1903.9191542827791,1954.3596091941017
2485.156468013237,2171.9297145412456,2030.5975887374502
1343.3100531666669,1047.4925378937123,926.3319494510571
1785.156468013237,1586.0386808857531,1691.394952813439
4713.156468013237,4928.69953714195,5768.220100558458
757.1564680132369,1126.2868531998458,501.36033400233924
2393.156468013237,2388.0580743348337,2270.5718256652112
2756.8424797748576,2699.8048423745367,2811.302747617421
1754.8893266431826,1710.1030687143073,1656.6475564082816
3382.4142018879984,3768.374876962217,3916.6776204803714
2829.156468013237,3036.8779291341607,2868.9280355366286
1965.156468013237,1816.6072548817042,1946.4793110604567
761.1564680132369,617.7994940504813,711.706176884533
2950.5182659023308,2562.2474243146953,2687.6516845233264
3123.1037258847628,3057.65199791291,2801.044587917675
1367.3100531666669,1051.9902146374745,1090.5756830896678
3237.156468013237,2921.0807436892583,2822.70782220969
1453.156468013237,1683.8448327593308,1645.9665227627886
2027.7772695977917,1992.5931496365258,1932.9375063721243
1082.0265928569265,1322.999226058449,1229.703934674649
3043.030088881727,3190.3204896173847,3052.8429412455152
925.4611143281484,1123.019662918065,937.5672153398937
3143.2672216685405,2909.407594006646,2647.4684750437195
1092.4037528768883,851.2297161766339,830.6585055703521
1841.156468013237,1772.695264203048,1831.2471434736485
2447.461114328148,2776.0934568703715,2316.327131456645
997.1564680132369,1107.040916673059,955.4298520172011
1049.156468013237,761.0175153765207,791.038257991572
3185.156468013237,2884.19079903692,2822.70782220969
613.1564680132369,492.52654879432134,539.2743775265876
3485.156468013237,3563.0872561393007,3869.5988157872835
3559.156468013237,3773.330338301984,3514.7398084870924
949.1564680132369,960.1416586275247,920.709171575953
1537.156468013237,1530.1645611895688,448.5868602768841
1733.156468013237,1691.8147159492773,1662.84391503063
2097.156468013237,1937.888607502834,1922.715353907856
1736.4330881562832,1580.8908127683435,1531.6455164570802
2461.156468013237,2426.0124691498618,2270.5718256652112
4301.156468013237,3967.240354288354,4067.7364547927855
1370.720981897066,1314.4036822332826,538.6341761326162
2053.156468013237,2144.1661939195174,1965.0457278302722
4355.604577387681,3474.5798360324507,3977.688608116239
1813.156468013237,1673.350253690552,1657.371597355058
2945.156468013237,2779.835703228149,2822.70782220969
2141.156468013237,2356.139561709934,2321.9363204623414
3657.156468013237,3528.473997227372,3962.145981974473
961.1564680132369,834.3626292626326,819.5281569682006
5049.5226571006515,5244.133600986645,6823.178265229095
2113.156468013237,2322.170108489879,2122.673879710616
121.15646801323692,140.67629558096428,539.2972504076178
3373.6045773876813,2579.764376006068,2851.766434907877
4049.156468013237,4108.14271000887,4523.012853279861
1783.156468013237,2027.4551628711476,1308.202919719788
1891.156468013237,1687.8301009505797,1798.2247426745928
3028.2185573230995,2911.987240438264,2811.302747617421
2913.156468013237,3003.5912614710915,2875.284473846514
3629.030088881727,3523.976320483611,3849.5751881405176
2541.156468013237,2736.475100967119,2811.302747617421
769.1564680132369,727.7308477134522,781.081876876979
2737.156468013237,2456.4707360586194,2252.1294259193237
3825.156468013237,3751.073341225928,3780.568266966876
1657.522657100651,2112.003685265102,956.4875847308032
2145.156468013237,1841.1075993305585,1954.3596091941017
1831.156468013237,2079.850098484815,1321.3826733931633
3299.156468013237,3074.3199153966752,3025.9998668712815
1701.4611143281484,1659.3834681755893,1676.8724420137557
4523.156468013237,4738.5707473784705,5659.131470452635
3069.156468013237,3469.5694241399005,3717.5020146803877
4819.156468013237,5024.49405488176,5768.220100558458
2009.156468013237,2013.7584172677778,1951.5976022653338
2108.602504688527,2057.020869765338,1951.5976022653338
2589.156468013237,2582.210785558399,2811.302747617421
4691.156468013237,4804.419733358312,5971.5257979515045
5419.604577387681,4905.737398139462,5932.334850943009
3057.156468013237,3273.9954470653056,3319.6482580619745
1313.156468013237,1528.6719866483709,1531.6455164570802
2689.030088881727,2578.738579112214,2822.70782220969
3309.522657100651,3515.493702144875,3901.9231878042397
1429.6180488208042,1381.2149545034376,1235.9002932969972
1016.5182659023308,1061.0245479901116,1078.564862444477
3361.156468013237,3588.1340007008303,3213.8726099089895
486.72098189706594,451.032652951847,522.6181232114563
2449.522657100651,2819.532018861627,2252.7499274775705
1977.156468013237,1942.5173547896811,1965.9608072152541
3625.156468013237,3669.758017553594,3849.5751881405176
3229.156468013237,3040.3894420417328,2745.276972442534
881.1564680132369,888.769525606343,864.266560236111
691.8849962385368,631.7662795654442,762.206126775103
-1310.843531986763,-819.6599760493464,176.3711759982204
2913.522657100651,2930.1150770418953,2781.4552732792645
1699.604577387681,889.8339757690335,876.6016470509433
797.1564680132369,650.7434769729583,761.6003807221816
3945.156468013237,3746.614317751003,3872.8535651337043
2209.156468013237,2416.5433603786605,2270.5718256652112
-706.8435319867631,-240.1719788250092,590.0002651489804
1769.522657100651,1715.2899166968298,1798.2247426745928
1649.156468013237,1995.1810295226217,819.4035293588414
4921.157077591326,4911.22156531569,5867.998203656146
1717.156468013237,1923.4090868390822,1844.5708898481248
-746.8435319867631,-714.2510952268483,224.06011533288327
2042.5489677418677,2545.7556163246245,2742.8455111126746
1865.156468013237,1606.0020421294562,1528.6895487704846
2765.156468013237,2573.2154320708746,2823.3135682626116
3497.156468013237,3328.8371188275796,3379.871052232208
37.15646801323692,-66.93046600877506,505.6654511188436
2113.156468013237,1953.354618599051,1922.715353907856
2503.156468013237,2282.2430594061966,2211.8230300110795
821.1564680132369,676.191331989165,761.6003807221816
2389.156468013237,2223.850894871237,2030.5975887374502
2509.156468013237,2713.0002268158423,2811.302747617421
-1398.843531986763,-874.5796075418457,179.76435726043513
-726.8435319867631,-242.25123413631354,244.6955367276326
-445.9734071430735,414.10372843439677,505.58543126674215
1809.4611143281484,1987.324071819106,1925.516089419704
1641.156468013237,1604.4638366830895,1499.557396131903
1143.780465681009,605.3322607130483,712.9137007368054
2827.998163941135,2787.707436654626,2808.7803778432767
2255.224249475723,2694.4967846920044,2736.63824052339
2913.030088881727,3089.5545398501363,2755.5570743361104
225.15646801323692,250.43759883573807,529.7391033591344
1500.5182659023308,1283.5849121235553,1359.8473796169258
1298.0265928569265,1661.9081640544211,1645.9665227627886
349.1564680132369,756.0460833490822,767.6223627541121
2269.156468013237,2227.83583646621,1976.6119662976419
1577.030088881727,1943.2598491926308,938.0981159967532
2035.1570775913262,1818.6125645716902,811.5701489190316
2813.156468013237,3123.925103524869,2895.8609868483068
-55.45103225813216,568.4033361955978,640.3445343335615
3629.156468013237,3704.33229660041,4018.1709400300683
2245.156468013237,2309.228793272494,2122.673879710616
2801.156468013237,2540.784184297186,2387.399728408869
2185.156468013237,2428.779860265889,1792.8326920007348
2179.156468013237,2112.077957482696,1985.8243859170216
1769.156468013237,1614.4456806030794,1494.720474198713
2627.156468013237,2872.400709758971,2636.802725984179
1553.156468013237,1761.6876233892049,1828.2444466070335
978.962020764191,817.7340182402553,823.1413888754486
2123.156468013237,2374.3729639221783,1634.5638078755671
337.1564680132369,215.48165518321775,547.1775485412627
693.1564680132369,701.7702575484567,734.5816614100316
3549.156468013237,3767.294456111854,3489.5977058216818
-670.8435319867631,-156.87333573505634,251.97218702075767
4263.156468013237,4351.212835498693,5355.003860088001
2281.156468013237,2514.3498388485145,2312.5375511853385
3017.4025160074752,2952.3493915367853,2811.302747617421
1929.156468013237,1921.909861257828,1858.599416831251
1757.156468013237,1622.4478926180818,507.6791149826588
2706.5182659023308,2764.65136723424,2308.446833323
2777.156468013237,2581.737030274723,2823.3135682626116
2553.156468013237,2390.0700350648767,2281.9769002574803
2613.2672216685405,2380.2192616879715,2146.122414759885
1693.156468013237,1680.5426767213437,1539.88521386262
1006.3419320501266,980.4419721225977,924.5432812701346
4433.430314259565,3908.6724068559743,4107.254878047379
1893.156468013237,1849.2475329287026,1852.934658731752
954.0265928569264,1040.509145136231,924.2820778074445
853.1564680132369,1191.188328612335,501.36033400233924
1737.156468013237,1951.3426578690085,1942.9545346018324
1039.3100531666669,664.7425913129773,333.41745049390374
1785.121357656262,1598.3687845946033,1535.776038968626
4032.503641906846,3959.0164018744863,4107.254878047379
3317.156468013237,3015.415015712927,2880.3331101288977
1181.156468013237,1404.3532029996204,1282.9584059269985
2665.156468013237,2599.7280638460475,2687.6516845233264
2423.780465681009,2171.7376343598776,1389.7045368455827
4240.026592856926,4695.132185387215,5509.687394127147
1167.156468013237,1137.842194918684,1106.2145280236984
2741.156468013237,2728.427258046947,2811.302747617421
871.6475224271869,692.5067038892647,766.4534297259277
3967.1570775913265,3698.2043237323096,3962.145981974473
1921.522657100651,2017.4396539872723,1965.9608072152541
1370.0265928569265,2245.278842536264,644.5758949829847
2169.156468013237,1989.8097878328254,1925.516089419704
793.1564680132369,784.4923895277971,825.7220737422633
1402.0265928569265,1749.7717784693975,1748.42260581702
3745.156468013237,3682.1865976221907,3917.4586357594712
3031.1570775913265,3042.3620963103876,2839.080561198472
1959.8849962385368,1929.8797444477748,1961.113584096504
2667.156468013237,2802.054047035367,2315.8682502754205
3065.461114328148,3223.534512451455,2868.9280355366286
2230.1148504125554,2777.725592734636,2830.7008267516335
2004.5182659023308,1678.8344208667795,1645.9665227627886
1446.0265928569265,2069.8682545648253,1201.2334819066684
3243.6045773876813,2548.2803122034566,2632.1975666582007
1897.156468013237,1841.7514050224322,1687.5341271553484
2289.156468013237,2296.7156024336155,798.1275603991769
3113.156468013237,2952.012765881692,2842.0626845004017
1077.156468013237,1097.4340863187163,485.98775743710854
2153.156468013237,1993.2819942790097,1954.3596091941017
1005.1564680132369,1111.0648381331448,941.8145182907183
3977.156468013237,3688.1834999472067,3866.0741389231725
3167.156468013237,3542.9538444873997,3666.442507852577
3543.732839359248,2910.961770140686,2975.4174980019716
3113.6045773876813,2355.114418008632,2158.218470958898
3137.1570775913265,3149.9583385188625,2998.8242733599245
1487.3100531666669,1415.0178324765966,1266.786864044064
1567.156468013237,1407.3519807584046,1385.9681176458275
2533.156468013237,2482.601376631813,2261.8872517207183
3836.576675139446,3061.6369395078827,2965.1593383022255
919.2242494757227,1036.050774853857,1077.4997321572791
4759.461114328148,5085.410588699277,6185.046249496792
3423.6045773876813,2907.6266933230836,2975.4174980019716
2557.156468013237,2763.8569569831425,2811.302747617421
2071.6045773876813,1227.7174434674275,1260.8197815042643
2809.156468013237,2868.68580807559,2822.70782220969
-1166.843531986763,-687.9230242245505,252.79048787474548
2038.67804194496,2408.832143113583,2271.472657149775
3605.156468013237,3681.882892746711,4018.1709400300683
593.1564680132369,613.3018173067189,704.1082839196081
3511.7656572928568,3131.075071529247,2878.9284450209593
-1418.843531986763,-883.5359811642577,179.76435726043513
1753.156468013237,1750.7582689018625,1762.4511328001458
2869.156468013237,2924.0791948517663,2811.302747617421
1185.156468013237,1050.529968921333,1091.416504475723
2473.156468013237,2308.242302840029,2134.078954302885
3247.156468013237,3475.374246283548,3213.8726099089895
3731.156468013237,3834.207892254386,3550.652540026612
1839.156468013237,1770.722283338118,1831.2471434736485
2515.156468013237,2460.4170243847557,2685.129314749182
1926.5182659023308,1534.1564804208745,1525.9944212370353
3537.156468013237,3623.8337395486196,3962.145981974473
2877.156468013237,2749.4164161845038,2781.4552732792645
3176.7233491744732,3059.663958642953,2868.9280355366286
-938.8435319867631,-1012.2461671103963,98.69990283086696
3893.156468013237,3804.493747137173,3446.825511929737
2893.884996238537,3238.769463501192,3052.8429412455152
1385.156468013237,1484.4169846328477,1313.8449766740653
434.0265928569264,654.2156834191428,730.6491646081275
4093.156468013237,4075.5414118269846,4306.262086419137
2033.156468013237,1874.0126023879227,1932.2735009563394
4109.2672216685405,3767.6034758885608,3985.42435896766
1121.156468013237,1004.0929557675693,914.3211288058665
3827.156468013237,4044.774125141521,4359.978896599647
2265.156468013237,2893.1471726593327,2811.302747617421
3129.461114328148,3063.8250097316213,2801.044587917675
3025.156468013237,3023.936613916775,2812.2539387453253
1105.156468013237,824.8935204914319,842.0635801626213
3164.5182659023308,2682.068204623408,2822.70782220969
1269.156468013237,1747.1731369692473,729.7318844646088
3701.156468013237,3489.0596832924784,3681.535549514602
1772.5182659023308,1678.8344208667795,1645.9665227627886
3563.156468013237,3630.58607225962,3394.5912066618585
353.1564680132369,715.0582716153403,510.08458540392513
2401.156468013237,2483.5488871991647,2301.4583964122776
1953.156468013237,1821.6176667742554,1905.4468785031925
-390.8435319867631,78.19324160093333,475.4982109594543
681.1564680132369,935.6802940437833,914.3211288058665
3037.156468013237,2874.682710400607,2822.70782220969
3753.156468013237,3465.5844825449267,3813.5738577316883
901.1564680132369,858.8633003077628,787.8974220739257
2145.156468013237,2037.7070467027302,1922.715353907856
589.1564680132369,695.812335088553,716.7190247327242
2065.156468013237,1883.9944463079125,1942.9545346018324
1037.156468013237,926.250165137695,926.8980448469946
2869.156468013237,2677.5315480145337,2811.302747617421
1099.2242494757227,1781.8213616373816,1661.0598932569828
3888.6090708324878,3820.2960572922093,3985.42435896766
1681.156468013237,1766.7370151468685,1814.1677898510402
-662.8435319867631,43.75003309720171,467.61791282580936
3073.156468013237,2763.3832016994666,2834.7186428548807
4124.742460449897,4047.9054865870403,3994.684084213423
1621.156468013237,1475.725336020802,1486.8615627265006
3664.425627434537,3591.7001375649115,3849.5751881405176
1781.156468013237,2033.9258204798402,1321.818253446271
2913.156468013237,2899.6178302680246,2811.302747617421
3073.156468013237,3058.3798224205066,2801.044587917675
792.5489677418678,1406.8782254747282,1393.8484157794726
1543.193014518086,1653.7621713707788,1468.9127006580743
893.1564680132369,1023.5828883238722,914.3211288058665
4013.522657100651,3995.6476806019555,3989.211871525377
-1340.7757505242773,-268.7245594500981,231.2824559472785
2497.156468013237,2307.72956769124,2122.673879710616
2187.6045773876813,1506.6963380783488,1510.8797268659998
4063.156468013237,3852.3910060070784,3778.0458971927314
2145.156468013237,2000.8171020503926,1934.1204285001254
2773.156468013237,2634.6057211720663,2811.302747617421
2801.884996238537,2998.2187189889755,2723.6046770790317
1532.6957591332143,1495.000179218297,1475.4564881342312
109.15646801323692,133.14118780958142,539.2972504076178
3071.022481039529,2881.0162383807165,2808.7803778432767
2781.156468013237,2993.9910821568064,2868.9280355366286
2557.461114328148,2467.4000905459616,2295.7139283306215
1549.156468013237,1407.390634027241,1316.87805168896
977.1564680132369,827.3792365051511,835.6830227438413
1993.2978247110354,1642.2421220044228,1509.0989244350087
894.6156220128377,713.969617310498,750.1953061299124
1769.156468013237,1766.185300132967,1842.2729735901594
2730.0265928569265,2906.1667742032178,2745.276972442534
2077.156468013237,1937.3758723540452,1934.1204285001254
645.1564680132369,742.2493482423167,781.081876876979
1841.156468013237,2273.7990943362975,2105.235434528488
2006.0265928569265,2478.5384753066137,2301.4583964122776
2037.156468013237,1884.5071814567016,1946.4793110604567
621.1564680132369,728.2825627273538,785.3291798278036
3609.156468013237,3434.6914402176053,4241.361148730763
2106.5182659023308,2062.4111065236675,1308.202919719788
1605.156468013237,1544.1383243408638,1519.798062614687
2189.156468013237,2056.2104888265685,1934.1591570832054
2105.030088881727,1995.7677102927291,1922.715353907856
1811.1124341855036,1613.7958158257077,1562.8354646460994
3857.156468013237,3723.6521787485162,3985.42435896766
2773.3674522400324,3099.1175790392354,2868.9280355366286
3237.156468013237,3438.637401947465,4241.361148730763
2555.157077591326,2355.626826561145,2303.493920716454
-402.8435319867631,114.60943096959454,464.81717731396134
2116.471331322173,1949.7063026591716,1942.4956534206076
3071.1570775913265,3229.3003547299913,2997.1460354000856
2165.156468013237,1910.9415269053734,1943.6785755486087
3849.156468013237,3928.9042948676215,4109.838091130334
2699.994707373786,2513.6609942060304,2351.8734763945413
3721.156468013237,3942.9827050766953,4015.024615773533
2141.156468013237,2086.117367317701,1928.8147960433346
757.1564680132369,1112.7938229685594,501.36033400233924
1377.156468013237,1235.1745915085853,1233.2287111332732
2517.156468013237,2715.9986779783503,2811.302747617421
2108.3743312100255,2442.2888611848484,2270.5718256652112
2397.156468013237,2603.1999436959563,2811.302747617421
1849.156468013237,1808.5983918266447,1942.9545346018324
3131.156468013237,3260.1933970573127,3060.2643581979355
1987.156468013237,2073.3794408761223,1039.0628083387298
3721.156468013237,4362.259129581373,5357.526229862146
3705.156468013237,3523.502565199934,3901.9231878042397
2133.156468013237,2204.8736974637227,1994.0504114797702
1677.156468013237,1909.955036472908,1932.2735009563394
3149.156468013237,2948.57953930062,2813.0554085628655
3439.156468013237,3379.772135321381,3679.0131797404574
2607.157077591326,2267.7632121461684,2086.7930347826004
969.1564680132369,983.6488616038573,515.8352317752651
1473.156468013237,1322.4864909096602,1231.599817070284
2455.156468013237,2241.8809083076744,2158.931583216307
1658.0265928569265,2011.2727012540588,1934.1591570832054
1913.156468013237,1611.5251891707962,1492.7874770767592
1012.5182659023308,671.2202265580024,695.0510640594979
2497.156468013237,2420.0548732862344,2687.6516845233264
1129.156468013237,828.4047068027289,886.2169851742923
1481.2672216685405,1032.5715907713402,525.8356412595956
1981.156468013237,1799.1292830554444,1853.909351371429
1849.156468013237,2169.843808189885,930.3641251221151
-863.4817340976692,-554.1741116697119,223.49451717293348
3101.156468013237,2792.815998310646,2822.70782220969
1009.1564680132369,715.1322172366584,786.7909550407473
2257.522657100651,2201.4018176138143,2198.2852573682467
2665.156468013237,2496.398111738578,2353.7901001157643
2405.156468013237,2665.537743364501,2822.70782220969
3709.156468013237,4007.8115356601857,4142.735780736553
965.1564680132369,1344.5014459410713,1400.7346928537095
2837.156468013237,2857.204738574347,2781.4552732792645
3737.461114328148,3637.2877899147934,3962.145981974473
2417.156468013237,2280.2697519449903,2086.7930347826004
743.1564680132369,692.1704048304468,721.0111491609109
2925.156468013237,2934.573773920544,2683.0384473404342
2885.156468013237,2874.721690265719,2811.302747617421
1003.3100531666669,784.5316959891857,789.8464777454492
2210.0265928569265,2332.1909322749816,2116.640509120757
3995.156468013237,3771.0370290659075,3667.267454608303
3493.156468013237,3192.0897551102325,2880.3331101288977
2018.0265928569265,2286.227674404894,2075.3879601903313
2877.156468013237,2948.57953930062,2868.9280355366286
1509.156468013237,1447.279356438363,1519.798062614687
2317.156468013237,2244.3666243213934,2172.0628652365267
4089.2672216685405,3834.609002709065,4041.449317023255
1853.156468013237,1723.2594732905004,1662.7957852577624
2647.157077591326,2284.2546935399637,2134.078954302885
4699.40585759761,4062.819782669356,4075.458073434241
2453.156468013237,2663.564762499571,2811.302747617421
3769.156468013237,3579.882442408574,3913.93400844943
2861.156468013237,2959.074118369399,2868.9280355366286
3973.2672216685405,3888.575808732984,3572.906935427097
2573.156468013237,2660.2626064615833,2797.944532523643
3191.156468013237,3298.1867717374535,3060.2643581979355
1699.522657100651,1774.2334696494147,1831.2471434736485
2613.156468013237,2600.7142276822365,2811.302747617421
2149.461114328148,2240.374705090088,1052.4354177277426
3669.156468013237,4306.8657428051965,5144.280452489008
853.1564680132369,978.341395875884,892.790882055011
1773.4611143281484,1730.7879300218265,753.6086420932913
1447.1570775913265,1343.51462891233,1235.9002932969972
-978.8435319867631,-950.8558780092044,135.2863983450946
2431.8849962385366,2965.544775978091,2801.044587917675
681.1564680132369,703.6444966953579,354.6476612108088
2465.156468013237,2400.5649407299306,2687.6516845233264
1308.7421391725616,1304.9103693199302,1221.823636541004
2413.156468013237,2215.9203181426783,2146.9207625711165
2304.5182659023308,1955.3665793290943,1925.516089419704
-370.8435319867631,2.323431835989254,424.3942112890378
2637.8054475278095,2519.1841412473705,2367.5271281889054
3365.156468013237,3438.2947172068743,3446.3751482354455
1685.522657100651,1906.9565853103998,1935.0742364681873
1899.156468013237,2165.7017521697485,1389.7045368455827
3122.720981897066,2436.4680683535275,2252.735171972245
2781.156468013237,2705.0306702221706,2687.6516845233264
1613.156468013237,1602.1871509426805,1506.343058881298
1577.156468013237,1549.5831850557029,1523.7652183234352
1153.156468013237,1112.0903084307226,941.8145182907183
1305.156468013237,1244.1702715923857,1174.004537213266
5036.518265902331,4924.240840263301,5705.660309766895
1101.156468013237,1538.614850703248,1545.674043440206
1093.156468013237,1314.0428524360373,1229.703934674649
3609.6426049707366,3406.5817596939833,3698.432081488233
1217.156468013237,1228.1845477110473,677.695764272382
2449.156468013237,2306.230342109986,2105.235434528488
1930.720981897066,1281.053238608391,689.7065849175726
1125.156468013237,1098.5582983343234,954.3914343318464
2691.156468013237,3342.099089012386,2997.1460354000856
2569.156468013237,2272.7736240387194,2116.640509120757
2253.156468013237,2464.953354397355,2270.5718256652112
-1094.843531986763,-571.1393483471832,226.88769843514822
3356.056697665225,3232.3537564452845,2868.9280355366286
1629.156468013237,1593.1528175900437,1518.919974922426
1793.156468013237,2266.1900409435957,813.1059887085707
1125.156468013237,977.1458751701085,926.8980448469946
3013.156468013237,3104.304100425482,2868.9280355366286
2821.156468013237,2910.7562150286767,2875.284473846514
-62.84353198676308,305.2509558818631,520.7324670845904
2517.156468013237,2972.2191489588668,2630.5817884851517
1625.156468013237,1630.4244268480852,1670.6760833914075
3319.1570775913265,3194.1017158402756,2801.044587917675
-1368.7757505242773,-665.9863555196409,205.5943195211491
593.1564680132369,677.2168022867428,750.1953061299124
1755.8261789046612,1703.6713909707273,1662.84391503063
1671.1570775913265,1463.7705112358822,1475.4564881342312
3208.5182659023308,2744.918739440742,2822.70782220969
3177.5352689698725,2996.7744439605067,2866.405665762484
765.1564680132369,712.0951128053135,727.2075077832591
1657.156468013237,2011.6335310513039,855.2525782399088
2620.5182659023308,2443.4904409761216,2270.5718256652112
1131.156468013237,1085.4862391701295,1098.7931110712782
1164.5443743812168,986.9516095964029,919.2575606339552
4109.156468013237,3882.336537767048,4342.1432012584755
1753.156468013237,1611.9989444544726,1517.2844741782153
-458.53888567185163,-465.2567122410087,449.37944394851513
4699.156468013237,4911.695320599367,5768.220100558458
2444.5182659023308,2204.4002687763223,2198.2852573682467
3121.156468013237,3068.3616663404955,2868.9280355366286
3413.156468013237,3335.990561993259,3378.491700616492
